ReviewId,SentenceId,Sentence,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
276,276:1,so we got a good deal on hsn for an ascer notebook and we bought it for him.,[],[],[]
276,276:2,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,"['LAPTOP', 'LAPTOP']","['GENERAL', 'USABILITY']","['positive', 'positive']"
276,276:3,now he mows yards so he can earn the money for the wireless internet.,[],[],[]
276,276:4,I would recomend this acer to parents and grandparents it can really help them in school.,['LAPTOP'],['MISCELLANEOUS'],['positive']
191,191:0,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.,['LAPTOP'],['MISCELLANEOUS'],['negative']
191,191:1,"IT WANT TAKE IT, IT KEEP SAYING ERROR.",['LAPTOP'],['MISCELLANEOUS'],['negative']
191,191:2,"HELP, HELP, OTHER THAN THAT GETS A GREAT LITTLE WONDER.",['LAPTOP'],['GENERAL'],['positive']
237,237:0,It's fast and has excellent battery life.,"['LAPTOP', 'BATTERY']","['OPERATION_PERFORMANCE', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
237,237:1,The screen shows great colors.,['DISPLAY'],['QUALITY'],['positive']
247,247:0,I was surprised with the performance and quality of this HP Laptop.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'QUALITY']","['positive', 'positive']"
247,247:1,the speed is fine.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
247,247:2,Laptop is to be used like a Netbook.,[],[],[]
247,247:3,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.","['DISPLAY', 'LAPTOP']","['DESIGN_FEATURES', 'CONNECTIVITY']","['positive', 'positive']"
247,247:4,Love it.,['LAPTOP'],['GENERAL'],['positive']
254,254:0,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.","['LAPTOP', 'BATTERY']","['GENERAL', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
216,216:0,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
242,242:0,This computer is the ideal college companion.,['LAPTOP'],['MISCELLANEOUS'],['positive']
242,242:1,It's software and speed enable it to do amazing things.,"['LAPTOP', 'SOFTWARE']","['OPERATION_PERFORMANCE', 'GENERAL']","['positive', 'positive']"
338,338:0,I am not happy at all with the product I purchased.,['LAPTOP'],['GENERAL'],['negative']
338,338:1,"A cheaper price should not equal a ""cheap"" product.","['LAPTOP', 'LAPTOP']","['PRICE', 'QUALITY']","['neutral', 'negative']"
338,338:2,It was over rated!,['LAPTOP'],['GENERAL'],['negative']
364,364:0,The Toshiba laptop was a great purchase.,['LAPTOP'],['GENERAL'],['positive']
364,364:1,"The price was very good, and the product is top quality.","['LAPTOP', 'LAPTOP']","['PRICE', 'QUALITY']","['positive', 'positive']"
364,364:2,"The delivery was fast, and I would not hesitate to purchase this laptop again.","['SHIPPING', 'LAPTOP']","['QUALITY', 'GENERAL']","['positive', 'positive']"
362,362:0,"This is my second laptop,and it is head and shoulders above my first.",[],[],[]
362,362:1,It has easy to use features and all the speed and power I could ask for.,"['LAPTOP', 'LAPTOP']","['USABILITY', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
362,362:2,True quality at a great price!,"['LAPTOP', 'LAPTOP']","['QUALITY', 'PRICE']","['positive', 'positive']"
357,357:0,I have used a computer at work but having your own personal laptop is AWSOME!,[],[],[]
357,357:1,I am enjoying it and the quality it provides is great!,"['LAPTOP', 'LAPTOP']","['GENERAL', 'QUALITY']","['positive', 'positive']"
357,357:2,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!","['COMPANY', 'LAPTOP']","['GENERAL', 'GENERAL']","['positive', 'positive']"
330,330:0,"This is the first laptop I've owned, althougth I used several at my previous job.",[],[],[]
330,330:1,"The screen graphics and clarity, and sharpness are great.",['DISPLAY'],['QUALITY'],['positive']
330,330:2,I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.,['LAPTOP'],['GENERAL'],['positive']
322,322:0,I like the laptop overall.,['LAPTOP'],['GENERAL'],['positive']
322,322:1,The only thing i can say is that the touch pad doesnt work like it should all the time.,['MOUSE'],['OPERATION_PERFORMANCE'],['negative']
322,322:2,Sometimes you really have to tap the pad to get it to work,"['MOUSE', 'MOUSE']","['OPERATION_PERFORMANCE', 'USABILITY']","['negative', 'negative']"
354,354:0,This is a great little computer for the price.,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'neutral']"
354,354:1,"Simple to use, and great graphics.","['LAPTOP', 'GRAPHICS']","['USABILITY', 'GENERAL']","['positive', 'positive']"
354,354:2,It has everything I would need for a home computer.,['LAPTOP'],['MISCELLANEOUS'],['positive']
354,354:3,I'm very impressed.,['LAPTOP'],['GENERAL'],['positive']
301,301:0,It was secure and easy to navigate.,"['LAPTOP', 'LAPTOP']","['QUALITY', 'USABILITY']","['positive', 'positive']"
301,301:1,It is everything that I would want in a computer.,['LAPTOP'],['GENERAL'],['positive']
301,301:2,"Besides the great look, it is a great machine.","['LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'GENERAL']","['positive', 'positive']"
301,301:3,I would definitely not go back to using a PC after using the mac.,[],[],[]
301,301:4,Once again apple stands alone at the top of the charts.,['COMPANY'],['GENERAL'],['positive']
369,369:0,"I enjoy very much my new Toshiba, purchased specifially for attending online schooling.",['LAPTOP'],['GENERAL'],['positive']
369,369:1,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",['LAPTOP'],['USABILITY'],['positive']
369,369:2,"I have found also, it is very easy to be able to access wireless internet access; without having to have extra equipment and/or complicated routes to take to be able to do so.",['LAPTOP'],['CONNECTIVITY'],['positive']
369,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.","['LAPTOP', 'LAPTOP', 'LAPTOP']","['DESIGN_FEATURES', 'USABILITY', 'MISCELLANEOUS']","['positive', 'positive', 'positive']"
369,369:4,I am very pleased with my purchase!,['LAPTOP'],['GENERAL'],['positive']
371,371:0,This laptop serves all my needs.,['LAPTOP'],['GENERAL'],['positive']
371,371:1,Screen size is perfect for portable use in any environment.,"['DISPLAY', 'LAPTOP']","['DESIGN_FEATURES', 'PORTABILITY']","['positive', 'positive']"
371,371:2,Price and purpose is awesome!,"['LAPTOP', 'LAPTOP']","['PRICE', 'MISCELLANEOUS']","['positive', 'positive']"
373,373:0,I have been very pleased with the performance of this laptop.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
373,373:1,"The battery life seems to be very good, and have had no issues with it.",['BATTERY'],['OPERATION_PERFORMANCE'],['positive']
373,373:2,Great product.,['LAPTOP'],['GENERAL'],['positive']
382,382:0,The laptop was very easy to set up.,['LAPTOP'],['USABILITY'],['positive']
382,382:1,I did not have to call the support line at all.,[],[],[]
382,382:2,Everything was so easy.,['LAPTOP'],['USABILITY'],['positive']
385,385:0,I purchased two laptops (for my husband and 16 year old daughter).,[],[],[]
385,385:1,"My husband uses it mostly for games, email and music.",[],[],[]
385,385:2,"My daughter uses it for games, email, facebook, pictures and music.",[],[],[]
385,385:3,They were able to set-up with labtops themselves within a few minutes.,['LAPTOP'],['USABILITY'],['positive']
385,385:4,It works fine with our wireless and they've had not problems.,"['LAPTOP', 'LAPTOP']","['CONNECTIVITY', 'GENERAL']","['positive', 'positive']"
385,385:5,It's a great product for a great price!,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'positive']"
4,4:0,"Waited on getting this computer, but it has been a great change.",['LAPTOP'],['GENERAL'],['positive']
4,4:1,Ease of use is just one of the benefits I love about my Mac.,['LAPTOP'],['USABILITY'],['positive']
160,160:0,Purchased as a gift for a friend.,[],[],[]
160,160:1,The service I received from Toshiba went above and beyond the call of duty.,['SUPPORT'],['QUALITY'],['positive']
160,160:2,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","['LAPTOP', 'DISPLAY', 'LAPTOP']","['OPERATION_PERFORMANCE', 'QUALITY', 'USABILITY']","['positive', 'positive', 'positive']"
160,160:3,It is extremely portable and easily connects to WIFI at the library and elsewhere.,"['LAPTOP', 'LAPTOP']","['PORTABILITY', 'CONNECTIVITY']","['positive', 'positive']"
160,160:4,Just what the doctor ordered.,['LAPTOP'],['GENERAL'],['positive']
185,185:0,2nd Mac book I have purchased from MacConnection.,[],[],[]
185,185:1,I cannot be happier with the service or product.,"['SUPPORT', 'LAPTOP']","['QUALITY', 'GENERAL']","['positive', 'positive']"
64,64:0,power supply went bad after 2 weeks --,['POWER_SUPPLY'],['QUALITY'],['negative']
64,64:1,after much effort and 10 days ASUS replaced it,['SUPPORT'],['QUALITY'],['negative']
64,64:2,The WiFi is very weak.,['LAPTOP'],['CONNECTIVITY'],['negative']
64,64:3,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",[],[],[]
64,64:4,Summary: Spend your money elsewhere,['LAPTOP'],['GENERAL'],['negative']
78,78:0,This is a nicely sized laptop with lots of processing power and long battery life.,"['LAPTOP', 'CPU', 'BATTERY']","['DESIGN_FEATURES', 'OPERATION_PERFORMANCE', 'OPERATION_PERFORMANCE']","['positive', 'positive', 'positive']"
78,78:1,Love it so far.,['LAPTOP'],['GENERAL'],['positive']
270,270:0,The Toshiba Net book operates very well.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
270,270:1,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,['OS'],['MISCELLANEOUS'],['negative']
214,214:0,"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.","['LAPTOP', 'LAPTOP', 'LAPTOP', 'LAPTOP']","['GENERAL', 'DESIGN_FEATURES', 'PORTABILITY', 'OPERATION_PERFORMANCE']","['positive', 'positive', 'positive', 'positive']"
214,214:1,"The touchpad is extremely sensitive, which is the only drawback.","['MOUSE', 'LAPTOP']","['OPERATION_PERFORMANCE', 'GENERAL']","['negative', 'positive']"
214,214:2,"Otherwise, I love it!",['LAPTOP'],['GENERAL'],['positive']
350,350:0,I shopped around before buying.,[],[],[]
350,350:1,I wasn't really sure I wanted to spend that kind of money!,['LAPTOP'],['PRICE'],['negative']
350,350:2,It Was a great deal after all.,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'positive']"
350,350:3,I LOVE it!,['LAPTOP'],['GENERAL'],['positive']
350,350:4,I should have bought one a long time ago.,['LAPTOP'],['GENERAL'],['positive']
350,350:5,Not enough time for me to give it 5 stars!,['LAPTOP'],['GENERAL'],['neutral']
294,294:0,"I've had the MacBook Pro 15 for about three weeks, and it really is a great computer.",['LAPTOP'],['GENERAL'],['positive']
294,294:1,I have only had PCs with Windows before so this takes a little getting use to.,['OS'],['USABILITY'],['neutral']
294,294:2,The real stand out on this computer is the feel of the keyboard and it's speed.,"['KEYBOARD', 'LAPTOP']","['QUALITY', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
294,294:3,"It is fast booting up , shutting down, and connection with the internet.","['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'CONNECTIVITY']","['positive', 'positive']"
294,294:4,The one thing I wish it had was a detailed hardcopy manuel.,['LAPTOP'],['MISCELLANEOUS'],['negative']
294,294:5,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",['LAPTOP'],['MISCELLANEOUS'],['neutral']
239,239:0,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",['LAPTOP'],['MISCELLANEOUS'],['positive']
239,239:1,It's priced very reasonable and works very well right out of the box.,"['LAPTOP', 'LAPTOP']","['PRICE', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
239,239:2,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",[],[],[]
239,239:3,(I found a 2GB stick for a bit under $50),[],[],[]
239,239:4,"Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.","['LAPTOP', 'LAPTOP', 'LAPTOP']","['GENERAL', 'PORTABILITY', 'MISCELLANEOUS']","['positive', 'positive', 'positive']"
239,239:5,My ONLY issues are:,[],[],[]
239,239:6,the screen/video resolution won't increase to a higher resolution then 1024 x 60,['DISPLAY'],['QUALITY'],['negative']
239,239:7,"That being said, it still runs video in full screen decently.",['DISPLAY'],['OPERATION_PERFORMANCE'],['neutral']
239,239:8,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",['MULTIMEDIA_DEVICES'],['QUALITY'],['neutral']
239,239:9,"Bottom line, I doubt you'd be overly disappointed if you invest in this machine.",['LAPTOP'],['GENERAL'],['positive']
85,85:0,"Okay, let's just start out by saying I am in no way a computer techy.",[],[],[]
85,85:1,"I am a wife, mom and a school teacher and a college student.",[],[],[]
85,85:2,"Trying to balance all of my roles leaves very little time for me to do anything, so I want to manage my time I do have to be the most efficient.",[],[],[]
85,85:3,I work on a PC at home and have used Pc all through college.,[],[],[]
85,85:4,"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",[],[],[]
85,85:5,I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,[],[],[]
85,85:6,It would take up too much time to do reaearch for my papers and I would be up hours-just because the computer was too slow.,[],[],[]
85,85:7,My brother is a computer wiz and would laugh at me because he used an Apple.,[],[],[]
85,85:8,"Finally, I couldn't take it anymore and ordered my Apple.",[],[],[]
85,85:9,"Yes, I thought the expese was a little much, but I now realize you get what you pay for.","['LAPTOP', 'LAPTOP']","['PRICE', 'GENERAL']","['neutral', 'positive']"
85,85:10,"I love my Apple, it is quick and easy to use.","['LAPTOP', 'LAPTOP', 'LAPTOP']","['GENERAL', 'OPERATION_PERFORMANCE', 'USABILITY']","['positive', 'positive', 'positive']"
85,85:11,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",['SUPPORT'],['QUALITY'],['positive']
85,85:12,I can't say enough of how satisfied I am with their product and help aftermarket.,"['LAPTOP', 'SUPPORT']","['GENERAL', 'QUALITY']","['positive', 'positive']"
85,85:13,Money and time well spent!,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'positive']"
85,85:14,Highly recommended!,['LAPTOP'],['GENERAL'],['positive']
84,84:0,I was looking for a mac which is portable and has all the features that I was looking for.,[],[],[]
84,84:1,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","['LAPTOP', 'SHIPPING', 'LAPTOP']","['PRICE', 'PRICE', 'GENERAL']","['positive', 'positive', 'positive']"
